,date_kotirovki,close,PhysicalLong,PhysicalShort,JuridicalLong,JuridicalShort,putov_summa,PhysicalLong_liza,PhysicalShort_liza,JuridicalLong_liza,JuridicalShort_liza,putov_summa_liza
1329,2018-04-18,60.85,255906,209491,216025,262440,943862,1005,542,50,49,1646
1330,2018-04-19,60.8925,130818,91404,104166,143580,469968,705,326,41,41,1113
1331,2018-04-20,61.4,140587,100309,105749,146027,492672,801,410,43,42,1296
1332,2018-04-23,61.805,160118,110534,109084,158668,538404,851,424,46,43,1364
1333,2018-04-24,61.62,164509,112053,115527,167983,560072,892,426,46,42,1406
1334,2018-04-25,62.365,173437,121025,123899,176311,594672,869,460,48,42,1419
1335,2018-04-26,62.72,152997,110697,123359,165659,552712,800,406,50,42,1298
1336,2018-04-27,62.155,159314,117500,126951,168765,572530,876,429,50,45,1400
1337,2018-04-28,62.27,166063,124011,128390,170442,588906,885,444,50,45,1424
1338,2018-04-30,62.9675,171241,124187,126641,173695,595764,892,461,50,46,1449
1339,2018-05-02,64.02,191589,124259,123478,190808,630134,858,461,50,47,1416
1340,2018-05-03,63.025,170762,123840,121945,168867,585414,831,419,49,43,1342
1341,2018-05-04,62.505,181024,131727,124771,174068,611590,886,458,49,46,1439
1342,2018-05-07,62.9325,192941,142007,131419,182353,648720,928,466,50,47,1491
1343,2018-05-08,63.225,199973,147292,139555,192236,679056,921,481,51,48,1501
1344,2018-05-10,61.71,198315,147700,147249,197864,691128,929,427,50,46,1452
1345,2018-05-11,61.93,225466,142560,136604,219510,724140,1009,452,49,46,1556
1346,2018-05-14,61.85,242579,145370,137928,235137,761014,1025,457,50,48,1580
1347,2018-05-15,62.3175,233374,141336,139454,231492,745656,945,469,50,48,1512
1348,2018-05-16,61.73,236235,142492,138097,231840,748664,999,479,50,48,1576
1349,2018-05-17,62.185,150395,108617,115509,157287,531808,770,369,45,48,1232
1350,2018-05-18,62.2575,167448,115729,114542,166261,563980,809,451,48,50,1358
1351,2018-05-21,61.6,178065,123073,118394,173386,592918,870,458,50,51,1429
1352,2018-05-22,61.21,205467,136360,132908,202015,676750,972,459,50,50,1531
1353,2018-05-23,61.33,216556,145088,142794,214262,718700,984,479,52,54,1569
1354,2018-05-24,61.6,174918,129463,148403,193858,646642,885,404,52,51,1392
1355,2018-05-25,62.2875,177946,134858,153067,196155,662026,903,446,53,50,1452
1356,2018-05-28,62.32,179281,134999,149186,193468,656934,933,467,53,50,1503
1357,2018-05-29,62.815,188705,139382,149424,198747,676258,894,482,52,50,1478
1358,2018-05-30,62.075,190567,146161,158707,203113,698548,930,497,54,52,1533
1359,2018-05-31,62.405,175870,136858,158799,197811,669338,899,438,52,48,1437
1360,2018-06-01,62.1925,191051,142276,159638,208413,701378,975,481,56,52,1564
1361,2018-06-04,62.0575,208737,143755,165507,230489,748488,998,491,56,52,1597
1362,2018-06-05,62.15,212736,145793,171592,238535,768656,984,507,56,51,1598
1363,2018-06-06,61.7675,227501,149531,177872,255842,810746,1018,509,56,52,1635
1364,2018-06-07,62.4175,193035,143479,172243,221799,730556,914,469,56,52,1491
1365,2018-06-08,62.31,194794,149843,178777,223728,747142,930,511,54,52,1547
1366,2018-06-09,62.525,196537,152782,180477,224232,754028,919,521,55,51,1546
1367,2018-06-11,62.8175,197840,154868,182199,225171,760078,925,535,54,51,1565
1368,2018-06-13,62.535,220965,174940,185056,231081,812042,988,549,55,52,1644
1369,2018-06-14,62.63,218438,169308,180606,229736,798088,974,480,54,51,1559
1370,2018-06-15,63.1975,213081,170238,183086,225929,792334,887,556,55,54,1552
1371,2018-06-18,63.4525,238536,164684,177546,251398,832164,891,556,57,57,1561
1372,2018-06-19,63.875,250759,169889,181554,262424,864626,870,557,60,59,1546
1373,2018-06-20,63.69,264961,167500,179660,277121,889242,881,548,59,58,1546
1374,2018-06-21,63.715,43253,41133,47639,49759,181784,438,251,38,43,770
1375,2018-06-22,62.895,60587,58557,59302,61332,239778,533,298,43,43,917
1376,2018-06-25,62.7825,72054,66897,62068,67225,268244,629,320,45,44,1038
1377,2018-06-26,63.0275,82191,69666,64087,76612,292556,641,349,47,48,1085
1378,2018-06-27,63.23,94643,72299,74887,97231,339060,673,370,49,50,1142
1379,2018-06-28,62.8,61376,61898,70522,70000,263796,587,326,45,49,1007
1380,2018-06-29,62.77,68374,72386,78289,74277,293326,659,372,46,47,1124
1381,2018-07-02,63.43,76122,75345,81777,82554,315798,649,405,45,47,1146
1382,2018-07-03,63.145,81008,80346,85575,86237,333166,682,414,44,48,1188
1383,2018-07-04,63.24,87820,86856,87226,88190,350092,708,430,44,49,1231
1384,2018-07-05,63.115,81316,80267,81449,82498,325530,637,356,45,48,1086
1385,2018-07-06,62.9725,93224,92688,91896,92432,370240,694,389,48,51,1182
1386,2018-07-09,62.485,100970,102303,108196,106863,418332,753,392,48,48,1241
1387,2018-07-10,61.735,121040,118458,113079,115661,468238,820,407,49,49,1325
1388,2018-07-11,62.3575,144034,130532,120591,134093,529250,863,414,49,50,1376
1389,2018-07-12,62.255,134018,117619,109800,126199,487636,799,382,45,48,1274
1390,2018-07-13,62.56,148743,127883,117275,138135,532036,813,418,48,48,1327
1391,2018-07-16,62.33,152094,112776,107690,147008,519568,842,439,53,48,1382
1392,2018-07-17,62.6,157080,114468,108436,151048,531032,854,435,52,48,1389
1393,2018-07-18,62.9625,162816,113215,110037,159638,545706,777,456,54,47,1334
1394,2018-07-19,63.6625,87591,45898,45233,86926,265648,551,321,39,34,945
1395,2018-07-20,63.515,105097,55192,48726,98631,307646,632,382,40,36,1090
1396,2018-07-23,63.0675,110582,60425,49634,99791,320432,703,405,43,37,1188
1397,2018-07-24,63.325,119509,67960,48659,100208,336336,762,426,43,39,1270
1398,2018-07-25,62.82,121565,74184,55291,102672,353712,799,436,43,41,1319
1399,2018-07-26,62.955,109864,67839,52799,94824,325326,700,371,39,37,1147
1400,2018-07-27,62.7975,115945,75017,54329,95257,340548,784,429,42,39,1294
1401,2018-07-30,62.2375,138794,86737,54335,106392,386258,874,438,43,38,1393
1402,2018-07-31,62.5025,147452,89189,56918,115181,408740,908,449,46,39,1442
1403,2018-08-01,63.045,155725,87737,58279,126267,428008,900,465,45,40,1450
1404,2018-08-02,63.405,145928,94180,74499,126247,440854,781,436,44,37,1298
1405,2018-08-03,63.3375,156035,101957,80350,134428,472770,851,481,44,39,1415
1406,2018-08-06,63.74,161895,109083,100490,153302,524770,865,510,45,39,1459
1407,2018-08-07,63.49,188114,121300,106838,173652,589904,900,513,46,39,1498
1408,2018-08-08,65.5475,215007,131827,112656,195836,655326,841,532,51,39,1463
1409,2018-08-09,66.65,221895,132078,120176,209993,684142,768,482,48,43,1341
1410,2018-08-10,67.72,241389,151229,131627,221787,746032,784,525,49,45,1403
1411,2018-08-13,67.8,253248,161838,151352,242762,809200,846,546,49,47,1488
1412,2018-08-14,66.34,275314,180036,155715,250993,862058,892,545,50,45,1532
1413,2018-08-15,67.29,297774,187941,155657,265490,906862,912,549,51,45,1557
1414,2018-08-16,66.8425,147408,99468,85649,133589,466114,712,386,44,33,1175
1415,2018-08-17,67.03,155660,109234,90111,136537,491542,785,457,47,37,1326
1416,2018-08-20,67.1075,166419,118164,95299,143554,523436,867,475,49,39,1430
1417,2018-08-21,67.275,186832,132487,97444,151789,568552,935,490,50,40,1515
1418,2018-08-22,68.03,193104,138789,97736,152051,581680,944,520,53,41,1558
1419,2018-08-23,68.19,174036,130398,87551,131189,523174,783,471,50,40,1344
1420,2018-08-24,67.1,181770,147042,100243,134971,564026,879,517,51,46,1493
1421,2018-08-27,67.52,183708,160396,113293,136605,594002,929,527,52,47,1555
1422,2018-08-28,67.87,197204,166975,119042,149271,632492,950,544,53,49,1596
1423,2018-08-29,67.94,208175,170042,120102,158235,656554,919,549,52,51,1571
1424,2018-08-30,68.2375,185164,163868,120994,142290,612316,816,461,49,44,1370
1425,2018-08-31,67.55,200657,173274,122432,149815,646178,907,514,51,48,1520
1426,2018-09-03,68.12,203978,175543,123994,152429,655944,911,552,51,49,1563
1427,2018-09-04,68.11,215175,183587,145389,176977,721128,933,550,53,50,1586
1428,2018-09-05,68.25,226687,186411,149523,189799,752420,972,562,55,51,1640
1429,2018-09-06,69.255,198994,182418,138550,155126,675088,864,497,53,47,1461
1430,2018-09-07,69.9125,219338,192483,144806,171661,728288,902,554,55,49,1560
1431,2018-09-10,70.565,236453,200050,150178,186581,773262,895,574,56,50,1575
1432,2018-09-11,69.41,257123,207870,148541,197794,811328,950,577,57,52,1636
1433,2018-09-12,69.0325,288769,230325,176113,234557,929764,1028,558,59,48,1693
1434,2018-09-13,68.25,242369,203958,183052,221463,850842,958,471,57,45,1531
1435,2018-09-14,68.0525,261499,221796,187889,227592,898776,1087,527,57,47,1718
1436,2018-09-17,68.0625,268637,222304,186414,232747,910102,1111,535,57,47,1750
1437,2018-09-18,67.3725,281533,233937,187962,235558,938990,1150,536,57,45,1788
1438,2018-09-19,66.83,305275,243471,190607,252411,991764,1194,546,60,49,1849
1439,2018-09-20,66.26,60411,64028,69636,66019,260094,684,306,35,29,1054
1440,2018-09-21,66.41,77286,76183,73759,74862,302090,820,382,39,29,1270
1441,2018-09-24,65.835,94590,85891,78900,87599,346980,968,397,41,33,1439
1442,2018-09-25,65.8925,119157,98984,87324,107497,412962,1092,417,42,32,1583
1443,2018-09-26,65.8,128490,102927,93257,118820,443494,1204,440,44,31,1719
1444,2018-09-27,65.6225,95277,87125,80443,88595,351440,1004,371,43,32,1450
1445,2018-09-28,65.535,109625,98215,81556,92966,382362,1107,433,44,32,1616
1446,2018-10-01,65.0,112362,101031,81490,92821,387704,1148,450,44,32,1674
1447,2018-10-02,65.5,124838,111845,85979,98972,421634,1196,478,46,33,1753
1448,2018-10-03,65.8625,134267,112211,88815,110871,446164,1261,486,46,32,1825
1449,2018-10-04,67.0175,110269,104464,91869,97674,404276,1050,423,46,31,1550
1450,2018-10-05,66.5975,123288,111880,94918,106326,436412,1132,486,46,34,1698
1451,2018-10-08,66.5575,128936,113662,94245,109519,446362,1143,509,46,36,1734
1452,2018-10-09,66.25,131469,116149,94666,109986,452270,1155,514,47,37,1753
1453,2018-10-10,66.9,153786,123441,98748,129093,505068,1194,524,50,36,1804
1454,2018-10-11,66.27,122321,109915,92366,104772,429374,1128,452,44,35,1659
1455,2018-10-12,66.1175,133491,111185,87604,109910,442190,1199,497,45,37,1778
1456,2018-10-15,65.65,154357,117981,84241,120617,477196,1265,493,44,37,1839
1457,2018-10-16,65.3075,166455,118033,85559,133981,504028,1281,491,46,37,1855
1458,2018-10-17,65.4975,196664,144971,113497,165190,620322,1310,496,50,36,1892
1459,2018-10-18,65.82,115338,93974,93488,114852,417652,847,344,40,32,1263
1460,2018-10-19,65.49,131286,101107,98792,128971,460156,959,425,43,34,1461
1461,2018-10-22,65.25,157977,113778,101777,145976,519508,1030,443,44,36,1553
1462,2018-10-23,65.5125,168515,121179,107307,154643,551644,1076,468,46,36,1626
1463,2018-10-24,65.685,188871,130732,109054,167193,595850,1094,486,46,37,1663
1464,2018-10-25,65.5925,157241,125881,116505,147865,547492,976,420,45,37,1478
1465,2018-10-26,65.72,173741,138762,120673,155652,588828,1043,492,48,39,1622
1466,2018-10-29,65.85,179047,140314,119300,158033,596694,1096,505,49,40,1690
1467,2018-10-30,65.56,183532,143051,120643,161124,608350,1137,520,52,41,1750
1468,2018-10-31,65.875,192341,145496,123392,170237,631466,1141,528,54,44,1767
1469,2018-11-01,65.72,179341,139863,122025,161503,602732,1076,485,49,43,1653
1470,2018-11-02,66.2025,187624,150256,124910,162278,625068,1135,556,52,46,1789
1471,2018-11-06,66.11,197703,156242,134091,175552,663588,1185,590,53,44,1872
1472,2018-11-07,66.32,207488,155625,133418,185281,681812,1211,593,53,44,1901
1473,2018-11-08,66.9025,183510,153260,135743,165993,638506,1124,546,51,38,1759
1474,2018-11-09,68.005,192394,152698,139797,179493,664382,1072,610,53,42,1777
1475,2018-11-12,67.845,208662,164868,147918,191712,713160,1085,630,57,46,1818
1476,2018-11-13,68.13,219518,169319,146625,196824,732286,1124,640,56,48,1868
1477,2018-11-14,67.02,246681,178040,146192,214833,785746,1155,642,60,48,1905
1478,2018-11-15,65.8975,168712,137054,115925,147583,569274,926,436,51,36,1449
1479,2018-11-16,65.98,179960,155324,130183,154819,620286,1042,508,54,39,1643
1480,2018-11-19,65.55,184642,164805,135465,155302,640214,1081,539,55,42,1717
1481,2018-11-20,66.165,187791,169295,143170,161666,661922,1145,570,55,47,1817
1482,2018-11-21,65.66,195102,175467,148300,167935,686804,1198,582,59,50,1889
1483,2018-11-22,65.62,182313,164582,149011,166742,662648,1049,490,54,42,1635
1484,2018-11-23,66.1925,192056,176603,155101,170554,694314,1096,567,55,46,1764
1485,2018-11-26,67.1025,212508,181980,162986,193514,750988,1161,630,56,45,1892
1486,2018-11-27,67.1075,209346,190296,176228,195278,771148,1157,642,57,48,1904
1487,2018-11-28,66.955,215316,190592,174583,199307,779798,1130,655,56,48,1889
1488,2018-11-29,66.21,188966,180689,174785,183062,727502,1034,530,55,45,1664
1489,2018-11-30,66.95,200383,187197,179560,192746,759886,1069,621,56,48,1794
1490,2018-12-03,66.5275,203963,189226,182042,196779,772010,1107,634,56,48,1845
1491,2018-12-04,66.82,212765,204419,197961,206307,821452,1126,647,56,49,1878
1492,2018-12-05,66.57,241870,226550,217309,232629,918358,1167,666,57,50,1940
1493,2018-12-06,66.8675,233001,221407,221454,233048,908910,1072,572,57,46,1747
1494,2018-12-07,66.395,241850,227944,222247,236153,928194,1134,637,57,48,1876
1495,2018-12-10,66.6425,248173,243025,232175,237323,960696,1150,641,60,49,1900
1496,2018-12-11,66.3525,256996,252730,235398,239664,984788,1157,642,59,49,1907
1497,2018-12-12,66.3825,266346,255580,252947,263713,1038586,1176,647,62,48,1933
1498,2018-12-13,66.235,254489,252134,261200,263555,1031378,1085,549,58,44,1736
1499,2018-12-14,66.76,261988,258047,273256,277197,1070488,1118,616,60,47,1841
1500,2018-12-14,66.76,261988,258047,273256,277197,1070488,1118,616,60,47,1841
1501,2018-12-17,66.78,268307,265847,270349,272809,1077312,1128,622,57,47,1854
1502,2018-12-18,67.2825,289620,269570,256598,276648,1092436,1132,639,58,47,1876
1503,2018-12-19,67.46,283624,282857,266683,267450,1100614,1081,631,57,46,1815
1504,2018-12-20,68.2925,96589,139013,151433,109009,496044,515,345,40,31,931
1505,2018-12-21,68.84,108296,159651,190287,138932,597166,583,406,44,37,1070
1506,2018-12-24,68.5825,123038,188336,208891,143593,663858,677,466,45,39,1227
1507,2018-12-25,68.665,127719,195696,215091,147114,685620,703,481,45,42,1271
1508,2018-12-26,68.695,135088,215259,232847,152676,735870,717,502,46,42,1307
1509,2018-12-27,69.56,116388,217628,256867,155627,746510,629,369,49,41,1088
1510,2018-12-28,69.5175,121630,240004,282298,163924,807856,667,425,48,42,1182
1511,2018-12-29,69.8175,123477,256136,299695,167036,846344,684,446,48,41,1219
1512,2019-01-03,68.64,133392,268879,320068,184581,906920,722,479,48,41,1290
1513,2019-01-04,67.74,137208,275415,322607,184400,919630,787,485,49,39,1360
1514,2019-01-08,66.885,154213,296188,340381,198406,989188,892,482,48,41,1463
1515,2019-01-09,66.745,163555,301045,338489,200999,1004088,968,500,50,41,1559
1516,2019-01-10,66.91,151657,273635,316817,194839,936948,893,427,49,39,1408
1517,2019-01-11,66.875,163312,286171,318870,196011,964364,962,472,49,41,1524
1518,2019-01-14,67.075,167627,292553,318054,193128,971362,1019,517,51,41,1628
1519,2019-01-15,66.96,165127,295602,318254,187779,966762,1052,550,51,41,1694
1520,2019-01-16,66.3675,178969,305379,330329,203919,1018596,1089,540,51,42,1722
1521,2019-01-17,66.37,97059,103339,124189,117909,442496,736,376,37,37,1186
1522,2019-01-18,66.275,117799,124251,141361,134909,518320,826,457,40,40,1363
1523,2019-01-21,66.39,129572,134293,141098,136377,541340,882,498,41,42,1463
1524,2019-01-22,66.535,131268,137883,141691,135076,545918,921,528,42,42,1533
1525,2019-01-23,66.0725,132426,141001,143132,134557,551116,947,542,42,41,1572
1526,2019-01-24,65.7775,125278,135051,150369,140596,551294,884,474,42,39,1439
1527,2019-01-25,66.0,158843,164364,161252,155731,640190,950,546,46,42,1584
1528,2019-01-28,66.26,162133,171407,169137,159863,662540,1002,579,46,42,1669
1529,2019-01-29,66.05,166438,179562,174092,160968,681060,1079,608,47,44,1778
1530,2019-01-30,65.505,172513,183909,175519,164123,696064,1101,616,48,44,1809
1531,2019-01-31,65.4,174582,169000,168636,174218,686436,1091,468,45,38,1642
1532,2019-02-01,65.505,188898,183402,172728,178224,723252,1149,545,46,41,1781
1533,2019-02-04,65.59,183940,180253,174276,177963,716432,1184,575,47,42,1848
1534,2019-02-05,65.62,180507,183136,174079,171450,709172,1194,591,47,41,1873
1535,2019-02-06,65.87,198644,204372,177604,171876,752496,1229,620,48,43,1940
1536,2019-02-07,65.9075,170827,181812,172161,161176,685976,1116,530,46,39,1731
1537,2019-02-08,65.81,187147,200549,178548,165146,731390,1184,590,48,41,1863
1538,2019-02-11,65.85,192144,207589,194115,178670,772518,1221,626,48,41,1936
1539,2019-02-12,65.885,201703,221953,210205,189955,823816,1239,633,48,41,1961
1540,2019-02-13,66.515,214243,230741,210611,194113,849708,1243,634,48,44,1969
1541,2019-02-14,66.645,201816,217803,210968,194981,825568,1104,562,47,40,1753
1542,2019-02-15,66.3,204875,230033,213914,188756,837578,1168,621,48,40,1877
1543,2019-02-18,66.28,214440,237403,218351,195388,865582,1236,619,50,42,1947
1544,2019-02-19,65.7625,232766,251747,223763,204782,913058,1260,626,53,43,1982
1545,2019-02-20,65.6325,247702,263083,223214,207833,941832,1280,633,53,45,2011
1546,2019-02-21,65.57,169813,194686,190773,165900,721172,1058,470,41,36,1605
1547,2019-02-22,65.3925,180845,207977,196744,169612,755178,1154,568,44,41,1807
1548,2019-02-25,65.49,195776,210434,198058,183400,787668,1191,596,43,42,1872
1549,2019-02-26,65.7,204001,215168,202095,190928,812192,1225,627,43,44,1939
1550,2019-02-27,65.79,231006,229112,212897,214791,887806,1245,669,44,46,2004
1551,2019-02-28,65.905,207796,208581,201154,200369,817900,1133,558,40,41,1772
1552,2019-03-01,65.94,220450,217645,201746,204551,844392,1192,607,39,43,1881
1553,2019-03-04,65.74,248881,236466,212739,225154,923240,1229,618,40,44,1931
1554,2019-03-05,65.75,296502,257146,226859,266215,1046722,1246,648,43,47,1984
1555,2019-03-06,65.98,313538,268591,233091,278038,1093258,1239,675,44,47,2005
1556,2019-03-07,66.2825,294768,252870,232076,273974,1053688,1146,593,43,44,1826
1557,2019-03-11,65.97,305968,264655,233876,275189,1079688,1184,655,43,44,1926
1558,2019-03-12,65.635,307754,274858,244147,277043,1103802,1213,636,44,45,1938
1559,2019-03-13,65.4,322486,286176,246180,282490,1137332,1292,634,44,46,2016
1560,2019-03-14,65.5125,299124,259500,233374,272998,1064996,1225,568,41,42,1876
1561,2019-03-15,64.815,304782,264720,240106,280168,1089776,1284,606,42,45,1977
1562,2019-03-18,64.365,360840,289577,224871,296134,1171422,1421,632,46,54,2153
1563,2019-03-19,64.39,397661,318100,251426,330987,1298174,1466,650,48,55,2219
1564,2019-03-20,63.8675,430244,352246,272974,350972,1406436,1461,659,49,55,2224
1565,2019-03-21,63.87,260528,157536,147267,250259,815590,834,362,41,41,1278
1566,2019-03-22,64.66,311148,178067,164371,297452,951038,866,477,47,46,1436
1567,2019-03-25,64.085,325668,198634,177627,304661,1006590,983,499,47,48,1577
1568,2019-03-26,64.4,332018,210451,188563,310130,1041162,1025,524,47,50,1646
1569,2019-03-27,64.835,336716,230144,205962,312534,1085356,1006,573,47,51,1677
1570,2019-03-28,64.94,329427,208576,202534,323385,1063922,882,471,44,49,1446
1571,2019-03-29,65.6375,342549,223595,212848,331802,1110794,907,553,46,50,1556
1572,2019-04-01,65.1725,362845,248388,224117,338574,1173924,990,592,46,50,1678
1573,2019-04-02,65.2975,370567,261064,232616,342119,1206366,1015,609,46,50,1720
1574,2019-04-03,65.24,446254,306400,264005,403859,1420518,1069,611,47,52,1779
1575,2019-04-04,65.475,422937,294383,261802,390356,1369478,937,522,47,47,1553
1576,2019-04-05,65.34,434030,301757,267485,399758,1403030,1030,566,46,52,1694
1577,2019-04-08,64.8775,440970,304207,269641,406404,1421222,1081,578,44,51,1754
1578,2019-04-09,64.92,454769,311480,262515,405804,1434568,1129,590,44,50,1813
1579,2019-04-10,64.2925,461889,313210,263785,412464,1451348,1138,587,46,51,1822
1580,2019-04-11,64.61,441810,300064,261041,402787,1405702,1023,533,48,42,1646
1581,2019-04-12,64.35,458031,314487,268238,411782,1452538,1085,565,48,45,1743
1582,2019-04-15,64.26,464726,317342,268373,415757,1466198,1116,572,48,46,1782
1583,2019-04-16,64.09,469113,320465,269999,418647,1478224,1135,593,50,48,1826
1584,2019-04-17,63.845,483526,339344,276836,421018,1520724,1172,590,50,47,1859
1585,2019-04-18,63.8925,323090,256934,218248,284404,1082676,810,398,37,37,1282
1586,2019-04-19,64.05,330922,269532,239699,301089,1141242,880,518,41,42,1481
1587,2019-04-22,63.82,342391,278563,242216,306044,1169214,937,546,42,46,1571
1588,2019-04-23,63.6875,349464,286566,248167,311065,1195262,989,561,43,47,1640
1589,2019-04-24,64.3225,358721,291749,252129,319101,1221700,1003,593,45,50,1691
1590,2019-04-25,64.655,356407,278361,227987,306033,1168788,904,501,39,44,1488
1591,2019-04-26,64.735,372357,300293,244743,316807,1234200,975,550,40,45,1610
1592,2019-04-29,64.4575,379922,302080,235395,313237,1230634,1019,572,40,47,1678
1593,2019-04-30,64.6225,380758,304691,241076,317143,1243668,1033,597,40,47,1717
1594,2019-05-02,65.4375,370497,293575,238409,315331,1217812,889,541,39,44,1513
1595,2019-05-03,65.0775,376205,298492,239924,317637,1232258,932,563,40,44,1579
1596,2019-05-06,65.2275,383648,307543,245755,321860,1258806,985,590,39,44,1658
1597,2019-05-07,65.4075,390178,314181,252234,328231,1284824,997,608,40,46,1691
1598,2019-05-08,65.0725,380459,303265,249889,327083,1260696,962,547,40,41,1590
1599,2019-05-10,65.075,383152,307196,250831,326787,1267966,977,614,41,42,1674
1600,2019-05-13,65.43,389661,313648,250925,326938,1281172,999,633,43,44,1719
1601,2019-05-14,64.97,397254,320102,250171,327323,1294850,1019,635,41,43,1738
1602,2019-05-15,64.65,403398,323293,250093,330198,1306982,1066,617,42,46,1771
1603,2019-05-16,64.65,281801,260546,203946,225201,971494,859,437,34,37,1367
1604,2019-05-17,64.7775,291319,267393,207252,231178,997142,921,523,36,40,1520
1605,2019-05-20,64.525,293214,271596,209320,230938,1005068,970,534,38,40,1582
1606,2019-05-21,64.41,300615,276789,211743,235569,1024716,993,538,38,41,1610
1607,2019-05-22,64.39,307821,283726,212086,236181,1039814,1029,544,39,42,1654
1608,2019-05-23,64.855,305702,279150,209284,235836,1029972,912,489,38,40,1479
1609,2019-05-24,64.4725,320560,272812,210759,258507,1062638,988,531,40,42,1601
1610,2019-05-27,64.4575,324153,282428,220272,261997,1088850,1015,546,42,42,1645
1611,2019-05-28,64.715,323154,281185,220696,262665,1087700,1021,558,41,41,1661
1612,2019-05-29,64.97,328548,281852,226039,272735,1109174,966,582,43,42,1633
1613,2019-05-30,65.17,314404,266154,211634,259884,1052076,912,508,40,39,1499
1614,2019-05-31,65.43,321343,270476,226230,277097,1095146,934,575,43,45,1597
1615,2019-06-03,65.34,330699,274567,229818,285950,1121034,938,584,41,45,1608
1616,2019-06-04,65.165,333337,279932,233573,286978,1133820,969,590,42,45,1646
1617,2019-06-05,65.395,339580,283277,238871,295174,1156902,1006,592,42,47,1687
1618,2019-06-06,65.085,324769,264045,215784,276508,1081106,922,492,40,43,1497
1619,2019-06-07,64.805,331404,271896,223470,282978,1109748,972,536,41,43,1592
1620,2019-06-10,64.78,349939,286803,240913,304049,1181704,1013,560,40,45,1658
1621,2019-06-11,64.5575,356459,294711,245361,307109,1203640,1034,569,40,45,1688
1622,2019-06-13,64.58,353245,291645,245289,306889,1197068,977,510,39,40,1566
1623,2019-06-14,64.38,361431,297565,246096,309962,1215054,1025,545,40,40,1650
1624,2019-06-17,64.32,361120,300311,249045,309854,1220330,1023,559,41,40,1663
1625,2019-06-18,64.02,371832,316409,256708,312131,1257080,1056,565,42,42,1705
1626,2019-06-19,63.785,380026,330850,266209,315385,1292470,1064,567,43,43,1717
1627,2019-06-20,62.89,94187,85133,45230,54284,278834,542,312,25,37,916
1628,2019-06-21,63.025,106630,93170,51289,64749,315838,656,387,29,38,1110
1629,2019-06-24,62.6,128860,107602,54866,76124,367452,770,436,30,40,1276
1630,2019-06-25,62.835,136481,128002,79791,88270,432544,820,474,33,42,1369
1631,2019-06-26,63.0725,148203,139512,80949,89640,458304,872,500,34,43,1449
1632,2019-06-27,63.0725,136590,127704,80217,89103,433614,811,410,33,42,1296
1633,2019-06-28,63.24,144945,133279,83073,94739,456036,879,465,33,43,1420
1634,2019-07-01,62.96,156683,141734,84753,99702,482872,932,497,34,46,1509
1635,2019-07-02,63.32,160210,144737,86390,101863,493200,951,532,36,45,1564
1636,2019-07-03,63.32,168451,148245,88018,108224,512938,981,543,37,46,1607
1637,2019-07-04,63.48,162843,139833,86379,109389,498444,910,466,36,44,1456
1638,2019-07-05,63.8025,167754,144026,88307,112035,512122,929,531,37,46,1543
1639,2019-07-08,63.695,176525,150637,88792,114680,530634,975,550,38,46,1609
1640,2019-07-09,63.915,178307,163378,100968,115897,558550,986,594,37,47,1664
1641,2019-07-10,63.18,185684,167729,101909,119864,575186,1009,590,37,48,1684
1642,2019-07-11,62.815,185624,159257,103425,129792,578098,1028,504,37,45,1614
1643,2019-07-12,62.9775,192929,165387,103033,130575,591924,1072,569,37,47,1725
1644,2019-07-15,62.67,208643,171464,105534,142713,628354,1126,563,37,50,1776
1645,2019-07-16,63.045,211253,173762,107243,144734,636992,1148,583,38,50,1819
1646,2019-07-17,62.935,215543,179793,122882,158632,676850,1161,596,40,51,1848
1647,2019-07-18,62.8075,139004,128923,103033,113114,484074,863,423,32,40,1358
1648,2019-07-19,63.055,153051,138984,113776,127843,533654,945,506,35,45,1531
1649,2019-07-22,63.095,156588,142459,122817,136946,558810,1009,550,34,45,1638
1650,2019-07-23,63.16,164245,150539,125854,139560,580198,1031,585,33,46,1695
1651,2019-07-24,63.2975,168647,154036,127077,141688,591448,1091,598,34,46,1769
1652,2019-07-25,63.2375,166917,150291,116480,133106,566794,1015,493,33,42,1583
1653,2019-07-26,63.3675,178768,159450,120544,139862,598624,1070,559,35,45,1709
1654,2019-07-29,63.4325,187778,167287,123828,144319,623212,1097,592,36,44,1769
1655,2019-07-30,63.5075,193092,171101,122722,144713,631628,1101,628,37,45,1811
1656,2019-07-31,63.625,202477,177320,123195,148352,651344,1144,644,37,51,1876
1657,2019-08-01,64.355,196217,176077,122717,142857,637868,1003,557,39,51,1650
1658,2019-08-02,65.2725,225425,208789,171745,188381,794340,933,635,39,54,1661
1659,2019-08-05,65.53,238677,213964,168577,193290,814508,988,665,40,54,1747
1660,2019-08-06,65.2725,242610,218270,168254,192594,821728,1010,689,41,54,1794
1661,2019-08-07,65.3325,247178,218324,174321,203175,842998,1014,689,44,55,1802
1662,2019-08-08,65.045,242244,213350,168495,197389,821478,961,576,43,50,1630
1663,2019-08-09,65.2825,246428,221451,171053,196030,834962,982,648,44,53,1727
1664,2019-08-12,65.405,274727,221643,153095,206179,855644,1012,667,43,54,1776
1665,2019-08-13,64.93,257909,217140,162634,203403,841086,1032,671,44,54,1801
1666,2019-08-14,66.015,284391,222172,166279,228498,901340,982,699,44,54,1779
1667,2019-08-15,66.0575,240859,181300,121146,180705,724010,831,536,35,37,1439
