,date_kotirovki,close,PhysicalLong,PhysicalShort,JuridicalLong,JuridicalShort,putov_summa,PhysicalLong_liza,PhysicalShort_liza,JuridicalLong_liza,JuridicalShort_liza,putov_summa_liza
1947,2020-09-28,79.08,619340,479220,904034,1044154,3046748,10573,8845,264,143,19825
1948,2020-09-29,79.0775,532032,461617,873169,943584,2810402,9081,9184,229,157,18651
1949,2020-09-30,77.63,555214,489977,901055,966292,2912538,8347,11057,223,162,19789
1950,2020-10-01,77.365,619226,386116,756127,989237,2750706,9749,9532,241,147,19669
1951,2020-10-02,78.2025,636838,386977,834263,1084124,2942202,10546,8196,259,133,19134
1952,2020-10-05,78.105,617641,401603,766271,982309,2767824,10790,7999,247,140,19176
1953,2020-10-06,78.465,546488,483000,808425,871913,2709826,8583,10387,216,167,19353
1954,2020-10-07,78.0225,598911,368352,703946,934505,2605714,9486,9093,240,142,18961
1955,2020-10-08,77.3575,629452,506008,755537,878981,2769978,9909,9861,227,157,20154
1956,2020-10-09,76.7675,654852,447122,784785,992515,2879274,9489,9788,212,171,19660
1957,2020-10-12,77.105,627075,375220,773705,1025560,2801560,10214,8386,234,148,18982
1958,2020-10-13,77.05,652900,343720,742962,1052142,2791724,10750,7802,239,143,18934
1959,2020-10-14,77.64,810989,343246,689669,1157412,3001316,13631,6374,263,125,20393
1960,2020-10-15,78.075,849991,360795,664748,1153944,3029478,12814,7236,260,129,20439
1961,2020-10-16,77.9375,645528,376415,775186,1044299,2841428,10523,7940,230,156,18849
1962,2020-10-19,77.665,658141,478642,831511,1011010,2979304,9704,10374,224,181,20483
1963,2020-10-20,77.34,713116,385331,714886,1042671,2856004,10584,8909,235,167,19895
1964,2020-10-21,76.725,752018,442293,781535,1091260,3067106,11015,9548,225,185,20973
1965,2020-10-22,76.5825,776881,440172,800016,1136725,3153794,11288,10385,228,186,22087
1966,2020-10-23,76.125,740091,446853,794061,1087299,3068304,11724,9911,231,183,22049
1967,2020-10-26,76.38,790948,417353,769912,1143507,3121720,12199,9545,240,176,22160
1968,2020-10-27,77.31,945333,262355,693606,1376584,3277878,14365,6354,285,135,21139
1969,2020-10-28,79.23,821607,343034,793453,1272026,3230120,12904,7591,257,131,20883
1970,2020-10-29,78.875,639533,377530,810837,1072840,2900740,10931,7722,240,141,19034
1971,2020-10-30,79.53,613775,386142,736148,963781,2699846,10742,8289,238,141,19410
1972,2020-11-02,80.55,611992,394487,724710,942215,2673404,11744,8210,244,141,20339
1973,2020-11-03,79.345,542435,390146,729707,881996,2544284,9248,7990,194,153,17585
1974,2020-11-05,77.0,619158,320553,706709,1005314,2651734,10785,8284,202,168,19439
1975,2020-11-06,77.41,705142,210901,640726,1134967,2691736,12692,5438,222,147,18499
1976,2020-11-09,76.28,759683,333225,809950,1236408,3139266,12262,8616,200,172,21250
1977,2020-11-10,76.55,775670,250985,755553,1280238,3062446,13917,7825,226,153,22121
1978,2020-11-11,77.1325,878700,217282,682950,1344368,3123300,17199,4759,239,142,22339
1979,2020-11-12,77.37,908465,207526,691370,1392309,3199670,17630,4635,251,141,22657
1980,2020-11-13,77.3875,918645,245791,678910,1351764,3195110,17894,4769,270,124,23057
1981,2020-11-16,76.16,831225,438989,799772,1192008,3261994,14265,9766,215,175,24421
1982,2020-11-17,76.22,852641,320561,731661,1263741,3168604,15686,8249,224,161,24320
1983,2020-11-18,76.06,809441,399977,782682,1192146,3184246,14644,9165,211,173,24193
1984,2020-11-19,76.05,944123,213299,734131,1464955,3356508,17634,4628,253,122,22637
1985,2020-11-20,76.2,866373,261010,731847,1337210,3196440,16134,6206,232,134,22706
1986,2020-11-23,76.175,865823,289682,728081,1304222,3187808,15095,7382,235,156,22868
1987,2020-11-24,75.48,814546,296336,708979,1227189,3047050,14816,7856,234,154,23060
1988,2020-11-25,75.5625,808405,278874,708958,1238489,3034726,14757,8166,240,154,23317
1989,2020-11-26,75.715,818654,273833,687567,1232388,3012442,14741,8281,238,156,23416
1990,2020-11-27,75.8525,1034516,210533,653028,1477011,3375088,19138,4318,268,132,23856
1991,2020-11-30,76.39,934816,243845,688681,1379652,3246994,18926,4756,253,139,24074
1992,2020-12-01,75.8475,849940,463065,853052,1239927,3405984,15174,9254,230,173,24831
1993,2020-12-02,75.07,882287,445941,823295,1259641,3411164,14947,10113,226,184,25470
1994,2020-12-03,74.45,877050,482319,902892,1297623,3559884,15083,10306,242,178,25809
1995,2020-12-04,74.05,834722,442531,886661,1278852,3442766,14393,10028,233,181,24835
1996,2020-12-07,73.64,854130,413510,840459,1281079,3389178,15287,9665,240,176,25368
1997,2020-12-08,73.505,803582,410541,797135,1190176,3201434,15199,9760,241,170,25370
1998,2020-12-09,73.86,874365,219555,730599,1385409,3209928,16502,6763,262,142,23669
1999,2020-12-10,73.0475,828456,408118,886329,1306667,3429570,15079,9956,231,170,25436
2000,2020-12-10,73.0475,828456,408118,886329,1306667,3429570,15079,9956,231,170,25436
2001,2020-12-11,72.945,833147,279777,774977,1328347,3216248,15843,8066,230,163,24302
2002,2020-12-14,73.87,854382,261770,703252,1295864,3115268,16423,7322,251,149,24145
2003,2020-12-15,73.3925,883507,205461,716773,1394819,3200560,17718,5620,269,125,23732
2004,2020-12-16,73.3475,859199,217390,731387,1373196,3181172,16877,5691,259,142,22969
2005,2020-12-17,72.8325,578541,349735,566608,795414,2290298,12209,8597,194,139,21139
2006,2020-12-18,73.3475,747470,185090,598837,1161217,2692614,15300,5327,239,110,20976
2007,2020-12-21,74.8,718874,192640,582881,1109115,2603510,16054,4314,241,105,20714
2008,2020-12-22,75.91,612548,259119,491625,845054,2208346,16243,4854,244,111,21452
2009,2020-12-23,75.08,569531,294746,528468,803253,2195998,14312,5443,212,135,20102
2010,2020-12-24,73.895,686959,405950,529056,810065,2432030,12594,9882,192,168,22836
2011,2020-12-25,74.17,725144,266585,526054,984613,2502396,13974,7039,226,128,21367
2012,2020-12-28,73.77,695415,362890,506666,839191,2404162,13423,9138,225,142,22928
2013,2020-12-29,74.0375,678545,248142,493050,923453,2343190,13438,7424,213,145,21220
2014,2020-12-30,74.415,786597,184965,526376,1128008,2625946,16036,3708,260,97,20101
2015,2021-01-04,74.33,640804,257022,701751,1085533,2685110,12728,7820,217,147,20912
2016,2021-01-05,74.04,655856,209466,597422,1043812,2506556,14709,4093,250,109,19161
2017,2021-01-06,73.9225,669902,183475,596767,1083194,2533338,14859,4810,239,124,20032
2018,2021-01-08,74.155,671490,209873,598271,1059888,2539522,14470,3995,245,114,18824
2019,2021-01-11,74.66,774205,228205,637334,1183334,2823078,17470,4840,264,117,22691
2020,2021-01-12,73.54,774159,337662,704236,1140733,2956790,14388,8930,221,165,23704
2021,2021-01-13,73.7475,797696,296500,647816,1149012,2891024,15730,8671,231,148,24780
2022,2021-01-14,73.21,806431,433594,719442,1092279,3051746,15986,9525,222,167,25900
2023,2021-01-15,73.645,855286,224245,671780,1302821,3054132,17035,6732,249,135,24151
2024,2021-01-18,73.995,966815,208552,661749,1420012,3257128,20232,4211,273,123,24839
2025,2021-01-19,73.68,865007,227177,699817,1337647,3129648,19196,4904,263,124,24487
2026,2021-01-20,73.52,806565,312509,760636,1254692,3134402,16098,9367,234,156,25855
2027,2021-01-21,73.845,931825,194848,783558,1520535,3430766,21223,3943,279,111,25556
2028,2021-01-22,75.3,838724,310584,902156,1430296,3481760,18050,5686,270,120,24126
2029,2021-01-25,75.3675,836169,329822,921114,1427461,3514566,18547,5973,270,121,24911
2030,2021-01-26,75.085,660452,367110,947905,1241247,3216714,15893,6331,232,151,22607
2031,2021-01-27,75.85,831752,395536,998054,1434270,3659612,17317,6908,265,128,24618
2032,2021-01-28,75.9575,749022,423958,952194,1277258,3402432,17886,6939,255,138,25218
2033,2021-01-29,75.755,704562,445915,904329,1162976,3217782,16104,8706,247,148,25205
2034,2021-02-01,76.1475,709516,358908,760829,1111437,2940690,16327,6135,271,126,22859
2035,2021-02-02,76.225,642899,416451,836509,1062957,2958816,14144,7185,226,167,21722
2036,2021-02-03,75.9275,700082,348238,707526,1059370,2815216,16614,6173,253,145,23185
2037,2021-02-04,75.505,672809,452893,797175,1017091,2939968,14807,9223,220,172,24422
2038,2021-02-05,74.645,781187,481284,743461,1043364,3049296,15507,10237,226,175,26145
2039,2021-02-08,74.3,734032,451760,684348,966620,2836760,15095,10512,218,170,25995
2040,2021-02-09,73.8875,808615,404754,670110,1073971,2957450,16179,9996,225,176,26576
2041,2021-02-10,73.945,832741,352714,680267,1160294,3026016,16744,8390,240,171,25545
2042,2021-02-11,73.605,902753,480751,688612,1110614,3182730,18347,10104,241,175,28867
2043,2021-02-12,73.7175,1022678,269390,628773,1382061,3302902,22144,4410,294,127,26975
2044,2021-02-15,73.325,866332,356347,764828,1274813,3262320,17328,8514,227,187,26256
2045,2021-02-16,73.64,936878,265933,638344,1309289,3150444,18109,6984,265,137,25495
2046,2021-02-17,73.71,998895,312193,683797,1370499,3365384,21104,5032,296,122,26554
2047,2021-02-18,73.91,915608,314550,670127,1271185,3171470,18580,4757,280,124,23741
2048,2021-02-19,74.125,859610,296129,737131,1300612,3193482,18961,4460,271,144,23836
2049,2021-02-20,74.08,876275,281374,729829,1324730,3212208,19931,4107,282,121,24441
2050,2021-02-22,74.3,916575,293268,749447,1372754,3332044,20792,4416,288,123,25619
2051,2021-02-24,73.54,850671,369468,933577,1414780,3568496,17741,8950,250,170,27111
2052,2021-02-25,74.75,845106,306366,897931,1436671,3486074,17560,6291,265,147,24263
2053,2021-02-26,74.63,852783,320906,943288,1475165,3592142,19925,5050,268,127,25370
2054,2021-03-01,74.165,796820,332196,951009,1415633,3495658,18747,6291,251,157,25446
2055,2021-03-02,73.81,816536,394191,855346,1277691,3343764,16289,9501,236,171,26197
2056,2021-03-03,73.97,869985,292330,741730,1319385,3223430,17246,7464,249,156,25115
2057,2021-03-04,74.7,860871,333691,734080,1261260,3189902,17238,7895,228,185,25546
2058,2021-03-05,74.2025,704836,304843,818018,1218011,3045708,16390,5283,259,128,22060
2059,2021-03-09,73.915,717810,383417,863792,1198185,3163204,16395,7435,239,164,24233
2060,2021-03-10,73.6025,764096,476618,853200,1140678,3234592,15601,10210,237,179,26227
2061,2021-03-11,73.3,845756,305512,761311,1301555,3214134,17442,8158,239,177,26016
2062,2021-03-12,73.33,793798,314868,769887,1248817,3127370,16631,8517,234,175,25557
2063,2021-03-15,72.805,829533,407691,742863,1164705,3144792,15734,10780,228,185,26927
2064,2021-03-16,72.85,811429,406283,726176,1131322,3075210,14828,10708,222,186,25944
2065,2021-03-17,73.64,737384,347343,678246,1068287,2831260,17617,5865,266,122,23870
2066,2021-03-18,74.3025,600547,308762,449389,741174,2099872,14467,5426,218,114,20225
2067,2021-03-19,74.115,522412,317047,469986,675351,1984796,13759,5641,222,105,19727
2068,2021-03-22,74.94,587034,439730,667410,814714,2508888,14966,6703,237,116,22022
2069,2021-03-23,76.39,590678,528964,714699,776413,2610754,14410,7941,241,133,22725
2070,2021-03-24,76.5775,549479,473253,682094,758320,2463146,14070,8121,216,147,22554
2071,2021-03-25,76.21,511447,439188,736349,808608,2495592,12101,8279,227,139,20746
2072,2021-03-26,75.655,516517,447062,793322,862777,2619678,10937,8579,215,146,19877
2073,2021-03-29,75.68,501588,432910,808740,877418,2620656,11031,8385,223,135,19774
2074,2021-03-30,75.85,647003,458752,819237,1007488,2932480,14169,8607,237,136,23149
2075,2021-03-31,75.69,545322,573820,892908,864410,2876460,12367,10145,195,164,22871
2076,2021-04-01,76.2575,590103,533692,846420,902831,2873046,14347,8790,234,138,23509
2077,2021-04-02,76.5525,587630,538124,806238,855744,2787736,14423,8975,235,134,23767
2078,2021-04-05,76.39,533371,551090,818938,801219,2704618,12835,9031,208,154,22228
2079,2021-04-06,77.265,664088,610729,814212,867571,2956600,14413,9646,247,138,24444
2080,2021-04-07,76.98,571256,515953,876273,931576,2895058,13239,8737,233,139,22348
2081,2021-04-08,76.855,551545,598198,904747,858094,2912584,12308,11942,215,170,24635
2082,2021-04-09,77.395,682233,530787,847510,998956,3059486,15626,9368,271,136,25401
2083,2021-04-12,77.385,556777,568859,887151,875069,2887856,13320,9671,234,161,23386
2084,2021-04-13,75.94,628215,632533,856836,852518,2970102,12992,10828,220,171,24211
2085,2021-04-14,75.87,629286,564142,851776,916920,2962124,13710,10478,217,168,24573
2086,2021-04-15,76.325,572398,455698,828501,945201,2801798,12748,8406,225,158,21537
2087,2021-04-16,75.8175,534638,456369,888056,966325,2845388,11857,10033,213,163,22266
